jobClass,jobCompany,jobMoney,jobName,jobNeed,jobPlace,jobSpesk,jobType,jobUrl
无线交互设计师,酷狗音乐,10k-20k,ZBBU-交互设计师,经验1-3年 / 本科,东圃,“大平台”,"移动互联网,文化娱乐 / 不需要融资",
无线交互设计师,汇桔网,10k-20k,交互设计师,经验3-5年 / 本科,萝岗区,“五险一金；大神云集；股票期权；朝阳行业”,"企业服务,O2O / B轮",
无线交互设计师,武汉佰钧成技术有限公司,11K-20K,交互设计工程师,经验5-10年 / 大专,员村,“下午茶，五险一金”,移动互联网 / 不需要融资,
无线交互设计师,巴图鲁公司,8k-15k,高级交互设计师/交互主管,经验3-5年 / 本科,海珠区,"“弹性上班制,技术杠杠,氛围轻松,扁平管理”",电子商务 / C轮,
无线交互设计师,广东瑞亚传媒,10k-18k,交互设计师,经验3-5年 / 本科,芳村,"“五险一金,团队化,晋升快,福利好”","移动互联网,文化娱乐 / 天使轮",
无线交互设计师,掌上快销,8k-12k,交互设计师,经验1-3年 / 本科,棠下,"“领导好,上升空间大,专业培训,高效团队”","移动互联网,企业服务 / B轮",
无线交互设计师,跨界科技,10k-15k,高级交互设计师,经验3-5年 / 大专,沙河,“环境自由，福利丰厚，专业的设计氛围”,"移动互联网,金融 / A轮",
交互设计师,广州中软,6k-12k,交互设计师,经验1-3年 / 本科,天园,“福利待遇好，发展前景大。”,"数据服务,硬件 / 不需要融资",
交互设计师,星汉科技,8k-15k,交互设计师,经验1-3年 / 本科,建设,"“微信小程序,游戏,产品经理,设计”","移动互联网,游戏 / 天使轮",
交互设计师,梦映动漫,10k-15k,交互设计师,经验1-3年 / 本科,琶洲,"“平台发展大,福利齐全,周末双休,团队棒棒哒”","移动互联网,文化娱乐 / A轮",
交互设计师,EIDcenter,8k-15k,交互设计师,经验1-3年 / 本科,江南大道,“高新高福利，大神带你上白金，摆脱单身！”,"移动互联网,文化娱乐 / B轮",
交互设计师,尚德机构,10k-20k,UE/交互设计师,经验3-5年 / 本科,棠下,"“周末双休,五险一金”",教育 / D轮及以上,
交互设计师,PPmoney互联网金融平台,18k-22k,高级交互设计师,经验5-10年 / 本科,天河北,"“互联网金融,牛人多,福利好”",金融 / 上市公司,
交互设计师,互动大师iH5.cn,8k-15k,UE／交互设计师,经验3-5年 / 本科,越秀区,"“H5神器,最牛H5,午餐补助,带薪年假”",数据服务 / B轮,
交互设计师,巴图鲁公司,8k-15k,高级交互设计师/交互主管,经验3-5年 / 本科,海珠区,"“弹性上班制,技术杠杠,氛围轻松,扁平管理”",电子商务 / C轮,
交互设计师,酷狗音乐,10k-20k,ZBBU-交互设计师,经验1-3年 / 本科,东圃,“大平台”,"移动互联网,文化娱乐 / 不需要融资",
交互设计师,汇桔网,10k-20k,交互设计师,经验3-5年 / 本科,萝岗区,“五险一金；大神云集；股票期权；朝阳行业”,"企业服务,O2O / B轮",
交互设计师,武汉佰钧成技术有限公司,11K-20K,交互设计工程师,经验5-10年 / 大专,员村,“下午茶，五险一金”,移动互联网 / 不需要融资,
交互设计师,跨界科技,10k-15k,高级交互设计师,经验3-5年 / 大专,沙河,“环境自由，福利丰厚，专业的设计氛围”,"移动互联网,金融 / A轮",
交互设计师,小鹏汽车,15k-30k,高级交互设计师,经验5-10年 / 本科,黄埔区,“大牛团队”,"移动互联网,硬件 / A轮",
交互设计师,广东瑞亚传媒,10k-18k,交互设计师,经验3-5年 / 本科,芳村,"“五险一金,团队化,晋升快,福利好”","移动互联网,文化娱乐 / 天使轮",
交互设计师,icon,4k-7k,交互设计师（非游戏类）,经验3-5年 / 本科,棠下,"“年度体检,每天下午茶,社保,不定活动”","移动互联网,游戏 / 天使轮",
游戏动作,天拓游戏,8k-12k,游戏动作师,经验1-3年 / 大专,天河区,"“福利好,平台好,项目好”",游戏 / 上市公司,
游戏动作,广州游爱,8k-16k,3D游戏动作,经验1-3年 / 不限,石牌,“双休；包三餐；年终双薪；奖金；年度体检”,"移动互联网,游戏 / 上市公司",
游戏动作,三七互娱,10k-15k,游戏动作设计师,经验3-5年 / 不限,天河公园,"“奖金多,福利好,团队稳定,项目靠谱”",游戏 / 上市公司,
游戏角色,核客游乐,5K-8K,游戏角色动画师,经验1-3年 / 本科,东环,"“五险一金,绩效奖金,假日福利”",游戏 / 不需要融资,
游戏角色,战谷动漫,6k-12k,游戏角色原画设计师,经验1-3年 / 不限,东圃,"“五险一金,餐补,全勤奖,年终奖”","游戏,教育 / 未融资",
游戏角色,广州火羽,4k-7k,游戏角色原画设计,经验不限 / 大专,棠下,“福利待遇好，发展前景好”,游戏 / 未融资,
游戏场景,研游,8k-15k,游戏场景修图,经验1-3年 / 大专,棠下,"“五险一金,包午晚餐,年底双薪,项目分红”",游戏 / 不需要融资,
游戏场景,广州游爱,9k-18k,游戏场景修图,经验1-3年 / 不限,石牌,“五险一金；双休；包三餐；年底双薪；奖金”,"移动互联网,游戏 / 上市公司",
游戏场景,古藤动漫,10k-18k,U3D游戏场景编辑（地编）,经验3-5年 / 本科,元岗,"“福利好,氛围好”",游戏 / 未融资,
游戏界面设计师,广州游爱,8k-15k,游戏界面设计师,经验1-3年 / 不限,石牌,“双休、包三餐、六险一金、加班费、年底双薪”,"移动互联网,游戏 / 上市公司",
游戏界面设计师,广州酷游,6k-12k,游戏界面设计师,经验1-3年 / 大专,天园,“丰厚绩效+给力项目”,游戏 / 天使轮,
游戏界面设计师,4399游戏,9k-18k,游戏界面设计师,经验3-5年 / 大专,石牌,“千万流水手游；福利待遇佳；风格不限”,游戏 / 未融资,
游戏界面设计师,网易游戏,10k-18k,游戏界面动效师（外包编制）,经验1-3年 / 大专,珠江新城,"“薪资福利好,重点项目,专业团队,导师辅导”",游戏 / 上市公司,
游戏界面设计师,彩乐网络,5k-10k,游戏界面设计,经验1-3年 / 大专,天河北,"“社保五险,包工作餐,周末双休,弹性工作”","移动互联网,游戏 / A轮",
游戏界面设计师,广州天瀚网络信息科技有限公司,6k-10k,棋牌游戏界面设计师,经验1-3年 / 大专,东圃,"“五险,弹性工作,周末双休,加班餐补”","游戏,移动互联网 / 不需要融资",
游戏界面设计师,西安团创网络科技有限公司,25k-40k,资深/专家游戏界面设计师,经验5-10年 / 大专,太和,"“年薪16薪,晋升机会多”","游戏,移动互联网 / 未融资",
游戏界面设计师,研游,6k-10k,游戏图标设计师,经验1-3年 / 大专,棠下,"“五险一金,包午晚餐,年底双薪,弹性上班”",游戏 / 不需要融资,
游戏界面设计师,亿牛科技,8k-12k,[游戏事业部]广告设计,经验1-3年 / 大专,天河区,"“周末双休,七险一金,包三餐,班车接送”","移动互联网,金融 / 不需要融资",
游戏界面设计师,6637,6k-12k,游戏广告设计（免费午晚餐+下午茶）,经验1-3年 / 大专,棠下,"“午晚饭,下午茶,五险一金,全勤奖”",游戏 / 未融资,
游戏界面设计师,icon,4k-8k,游戏LOGO设计师,经验1-3年 / 本科,天河公园,“购买五险，弹性工作，每周双休，定期体检”,"移动互联网,游戏 / 天使轮",
游戏界面设计师,诗悦网络,4k-8k,游戏图标设计师,经验1-3年 / 本科,棠下,"“千万流水,牛人多,奖金多,包三餐”",游戏 / 不需要融资,
游戏界面设计师,益玩游戏,7k-13k,游戏广告创意设计师,经验1-3年 / 大专,琶洲,"“六险一金,绩效奖金,年终奖金,国外游”",游戏 / B轮,
游戏界面设计师,暗沙游戏,5k-8k,游戏图标设计师,经验1-3年 / 不限,燕岭,“五险一金、项目奖金、三餐、月部门活动”,游戏 / 不需要融资,
游戏界面设计师,三七互娱,10k-15k,游戏动作设计师,经验3-5年 / 不限,天河公园,"“奖金多,福利好,团队稳定,项目靠谱”",游戏 / 上市公司,
游戏特效,鲸鱼游戏,8k-15k,游戏特效,经验1年以下 / 不限,天河软件园,"“福利好,平台广,发展空间大,环境好”",游戏 / 不需要融资,
游戏特效,火舞游戏,10k-20k,游戏特效师,经验1-3年 / 大专,天园,"“游戏特效,U3D,RPG,手游”",游戏 / B轮,
游戏特效,创娱网络,8k-15k,游戏特效师,经验1-3年 / 大专,员村,"“福利好,薪资高,环境优,文化强”",移动互联网 / 上市公司,
游戏特效,舜飞科技,8k-15k,3D特效/游戏特效,经验3-5年 / 大专,车陂,“周末双休 五险一金 午餐餐补 迟到不扣钱”,移动互联网 / 未融资,
游戏特效,赐麓网络,8k-15k,资深游戏特效师,经验3-5年 / 不限,东圃,"“福利多,帅哥美女多,办公环境好,带薪年假”","移动互联网,游戏 / B轮",
游戏特效,祺曜互娱,15k-25k,游戏特效（3转2）,经验不限 / 不限,东圃,"“五险,节日福利”",游戏 / 不需要融资,
游戏特效,网易达科技,15k-20k,游戏特效师,经验不限 / 大专,琶洲,"“五险一金,年底双薪,绩效奖金,弹性工作”","移动互联网,游戏 / 未融资",
游戏特效,菲音游戏,8k-15k,游戏特效,经验1-3年 / 大专,天河区,“双休，包三餐，班车接送，业绩奖，年终奖”,游戏 / 上市公司,
游戏特效,暗沙游戏,8k-15k,游戏特效（3D）,经验1-3年 / 不限,燕岭,"“免费三餐,年终多薪,项目奖金,团队靠谱”",游戏 / 不需要融资,
游戏特效,天拓游戏,5k-10k,游戏特效（2D）,经验1-3年 / 不限,天河区,"“上市公司,免费三餐,潜力项目,年终奖”",游戏 / 上市公司,
游戏特效,纷享科技,7k-9k,游戏特效师/U3D游戏特效,经验1-3年 / 大专,东环,"“绩效奖金,五险包吃,国内外旅行,不用加班”","生活服务,文化娱乐 / 未融资",
游戏特效,4399游戏,9k-18k,资深游戏特效设计师,经验3-5年 / 大专,石牌,“千万流水手游；福利待遇佳；U3D手游”,游戏 / 未融资,
游戏特效,笨娜娜游戏,12k-18k,游戏特效师,经验3-5年 / 不限,沙河,"“U3D,特效,游戏特效,3D特效”","游戏,移动互联网 / 不需要融资",
游戏特效,祺曜互娱,12k-18k,游戏特效（U3D）,经验3-5年 / 不限,东圃,“曾经上亿游戏团队，目前打造新款页游。”,游戏 / 不需要融资,
原画师,3456玩,5k-8k,原画师,经验1-3年 / 大专,天河区,"“年轻化,周末双休,季度奖金,工作餐”","游戏,移动互联网 / 未融资",
原画师,易幻网络,6k-8k,原画师,经验1-3年 / 本科,石牌,“餐补”,游戏 / 上市公司,
原画师,擎天柱,8k-16k,角色原画师,经验1-3年 / 大专,天园,"“五险一金,包餐,项目好,各种福利”",游戏 / 不需要融资,
原画师,3K游戏,10k-20k,高级美宣原画师,经验3-5年 / 不限,棠下,"“包三餐,六险一金,海外旅游,健身室”","游戏,移动互联网 / 不需要融资",
原画师,广州游爱,8k-15k,场景原画师,经验1-3年 / 不限,石牌,“五险一金 包餐 加班费 年底双薪 双休”,"移动互联网,游戏 / 上市公司",
原画师,越豪科技,6k-12k,游戏原画师,经验1-3年 / 大专,东环,"“五险一金,年终奖金,季度奖,带薪年假”","游戏,移动互联网 / 不需要融资",
原画师,天拓游戏,8k-10k,场景原画师,经验1年以下 / 不限,天河区,"“福利多,优秀IP,周末双休,可年后入职”",游戏 / 上市公司,
原画师,玩盒科技,8k-12k,二维场景原画师,经验1-3年 / 大专,东圃,"“五险一金,绩效奖金,年底双薪,饭补”",移动互联网 / 未融资,
原画师,游兰,5k-10k,游戏原画师,经验1-3年 / 不限,棠下,"“带薪年假,包吃,专业培训,下午茶”",游戏 / 未融资,
原画师,象蓝,5k-9k,原画师,经验1年以下 / 大专,嘉禾,"“提成高,福利好,人尽其才”","企业服务,广告营销 / 未融资",
原画师,广州百田,10k-20k,场景原画师,经验不限 / 不限,跑马场,“上市公司福利好，弹性5天工作制”,"移动互联网,游戏 / 上市公司",
原画师,网易达科技,10k-20k,场景原画师,经验3-5年 / 不限,琶洲,"“五险一金,年底双薪,绩效奖金”","移动互联网,游戏 / 未融资",
原画师,花见花开,8k-10k,原画师/执行插画师,经验1-3年 / 大专,建设,“晋升空间大”,"广告营销,文化娱乐 / A轮",
原画师,嘉米游戏,6k-8k,手游原画师,经验1-3年 / 大专,广州,“五险一金，交通补贴，餐费补贴”,"移动互联网,游戏 / 不需要融资",
原画师,众玩,8k-16k,角色原画师,经验1-3年 / 大专,天河区,"“五险一金,节假日福利,法定年假,餐费补贴”",文化娱乐 / 未融资,
多媒体设计师,肽渡国际,8k-16k,多媒体设计师,经验1-3年 / 大专,太和,"“工作餐,可供住宿,90后团队,扁平管理”",不限 / 天使轮,
多媒体设计师,Bigo,10k-18k,主设计师/设计组长,经验3-5年 / 大专,番禺区,"“五险一金,住房补贴,年终奖,全勤奖”","移动互联网,社交网络 / C轮",
多媒体设计师,艾美网络科技,20k-25k,资深多媒体开发工程师,经验10年以上 / 本科,市桥,"“发展空间大,公司氛围好,专业培训,福利待遇全”","移动互联网,游戏 / B轮",
多媒体设计师,富力地产,8k-15k,设计师,经验3-5年 / 本科,沙河,"“时尚潮流,环境高大上,扁平化管理”","移动互联网,电子商务 / 上市公司",
多媒体设计师,数夫软件,8k-16k,系统设计师,经验1-3年 / 大专,棠下,"“工资由你开,人性化管理,年终有奖金,大发展空间”",移动互联网 / 未融资,
多媒体设计师,新居网,6k-12k,室内设计师,经验1-3年 / 大专,锦城花园,“激情快乐的团队氛围社保福利完善晋升空间大”,"移动互联网,电子商务 / 上市公司",
多媒体设计师,冰鸟,6k-12k,发行设计师,经验1-3年 / 大专,石牌,"“五险一金,带薪年假,员工福利,年底双薪”","移动互联网,游戏 / A轮",
多媒体设计师,互动大师iH5.cn,6k-10k,设计师,经验1-3年 / 本科,五羊新城,"“牛逼工具,逆天产品,创意工作,项目提成”",数据服务 / B轮,
多媒体设计师,健康猫,6k-10k,空间设计师,经验1-3年 / 大专,天河区,"“五险一金,年底双薪,年度旅游,年度体检”",移动互联网 / A轮,
